2.430000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.650000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.570000000000000000e+02	2.350000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
2.660000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.240000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.500000000000000000e+02	2.600000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
2.640000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.360000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.540000000000000000e+02	2.460000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
2.580000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.390000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.460000000000000000e+02	2.570000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
2.390000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.700000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.460000000000000000e+02	2.450000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.450000000000000000e+02	2.390000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.490000000000000000e+02	2.670000000000000000e+02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.490000000000000000e+02	2.490000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.520000000000000000e+02	2.500000000000000000e+02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.670000000000000000e+02	2.500000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.360000000000000000e+02	2.470000000000000000e+02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.470000000000000000e+02	2.530000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.470000000000000000e+02	2.530000000000000000e+02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.410000000000000000e+02	2.520000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.880000000000000000e+02	2.190000000000000000e+02	0.000000000000000000e+00
0.000000000000000000e+00	4.730000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.270000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.880000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.120000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.150000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.850000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.710000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.290000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.960000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.040000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
